,LesionWise_Dice_ET,LesionWise_Dice_TC,LesionWise_Dice_WT,LesionWise_Hausdorff95_ET,LesionWise_Hausdorff95_TC,LesionWise_Hausdorff95_WT,Num_TP_ET,Num_TP_TC,Num_TP_WT,Num_FP_ET,Num_FP_TC,Num_FP_WT,Num_FN_ET,Num_FN_TC,Num_FN_WT
BraTS-GLI-01688-000,0.8019223275750097,0.8575271399750216,0.43053907161303795,1.7320508075688772,2.23606797749979,189.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-01689-000,0.11906473633875277,0.8564907197332094,0.2154995745496818,299.8,3.605551275463989,281.9142135623731,1.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0
BraTS-GLI-01690-000,0.9021268884912456,0.9638456330399459,0.9034209469459743,1.0,1.4142135623730951,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01691-000,0.7434287755831164,0.8476104598737602,0.6408270042194093,9.9498743710662,3.605551275463989,19.595917942265423,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01692-000,0.9398717447767025,0.9602299207705453,0.9364491398161077,1.0,1.4142135623730951,2.23606797749979,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01693-000,0.9052866064680377,0.9579695615595041,0.31131083387446196,2.0,1.7320508075688772,250.535183758488,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
BraTS-GLI-01694-000,0.8413973747719112,0.8991251381471826,0.9742791798185169,2.23606797749979,3.605551275463989,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01695-000,0.472267877954756,0.9524754250871471,0.9512035035703373,187.5,5.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01696-000,0.9187490534605482,0.9287207532654325,0.9577938260214849,1.4142135623730951,1.7320508075688772,2.23606797749979,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01697-000,0.9703006488165951,0.9349373093866485,0.8815964070633867,4.123105625617661,1.0,3.1622776601683795,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01698-000,0.9532316630355846,0.9625438261533655,0.9348792092013488,1.0,1.0,1.7320508075688772,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01699-000,0.8453528953668362,0.9320326597208299,0.9444143432536704,1.7320508075688772,2.23606797749979,10.63014581273465,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01700-000,0.9508759650926271,0.9747389197389934,0.9534916937681287,1.0,1.0,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01701-000,0.9587357330992098,0.9674592625412297,0.9430065892262753,1.0,1.0,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01702-000,0.9416609838608314,0.9301360387364538,0.8997626766681499,1.4142135623730951,1.7320508075688772,2.23606797749979,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01703-000,0.8956106085526315,0.8435964275030982,0.9330773957803342,4.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01704-000,0.4204539785482664,0.9432200156258517,0.97087325485902,187.5,1.4142135623730951,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01705-000,0.8417356499590649,0.9178562833293222,0.9497381528694131,2.449489742783178,4.0,2.8284271247461903,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01706-000,0.9039427837887402,0.9522736754276179,0.955716787590693,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01707-000,0.44574996452391086,0.950604140261935,0.9561874933266897,187.70710678118655,1.7320508075688772,3.3166247903554,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01708-000,0.27064117758197215,0.30533910533910535,0.9606996848380523,250.0,250.2761423749154,3.3166247903554,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
BraTS-GLI-01709-000,0.9265803051111688,0.9583956551413676,0.9640021088009489,1.0,1.0,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01710-000,0.9332927200731038,0.95817604559886,0.8820586805501106,1.0,1.0,3.4641016151377544,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01711-000,0.8677974539998202,0.9581096338625313,0.9641961509923076,4.47213595499958,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01712-000,0.8529973272241314,0.9633996561041513,0.28044444297894183,3.7416573867739413,1.7320508075688772,257.7330687789028,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
BraTS-GLI-01713-000,0.9020784706013115,0.886150619387822,0.9466644520015036,1.4142135623730951,2.0,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01714-000,0.8915390133772207,0.9437637866425705,0.8753379280265003,1.4142135623730951,1.4142135623730951,4.123105625617661,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01715-000,0.3043027568561893,0.39298392634752144,0.4680124091170764,249.80473785412437,211.3977457975117,190.27871926215101,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0
BraTS-GLI-01716-000,0.9093047403106524,0.9277625401739892,0.9701628690193835,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01717-000,0.3610082055188173,0.4177463682764036,0.9337464856454057,188.1180339887499,188.0,2.23606797749979,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
BraTS-GLI-01718-000,0.0,0.6393641417233968,0.9507259931258621,374.0,10.63014581273465,2.23606797749979,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01719-000,1.0,0.6911232526786348,0.13242660966167633,0.0,5.0990195135927845,312.92497240587846,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
BraTS-GLI-01720-000,1.0,0.0,0.9322907889858785,0.0,374.0,5.0990195135927845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BraTS-GLI-01721-000,0.4684014869888476,0.8863636363636364,0.9755649832748633,5.0,2.23606797749979,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01722-000,0.8279806423229212,0.7405017675120981,0.9461266370162446,5.744562646538029,7.0,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01723-000,0.7550449959094627,0.47666557881486316,0.7849990813889399,11.575836902790225,11.045361017187261,6.708203932499369,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01724-000,0.0,0.9259988022927539,0.9465503672612802,374.0,2.23606797749979,1.4142135623730951,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01725-000,0.04615729330047053,0.8805907140609289,0.9714185783471685,354.6181348761336,5.0,2.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01726-000,0.8257323292766005,0.9121735218204636,0.23803422547344752,2.23606797749979,2.8284271247461903,257.14358300924,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
BraTS-GLI-01727-000,0.0,0.8790763446979495,0.9272374155958537,374.0,5.196152422706632,4.69041575982343,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01728-000,0.12791793651517666,0.3949459339995903,0.9529089241939408,268.94207906426743,14.45683229480096,1.4142135623730951,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01729-000,0.0,0.7006107211169691,0.946891312547911,374.0,11.874342087037917,3.1622776601683795,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01730-000,0.7171193164479707,0.7617521367521367,0.8344459279038718,2.23606797749979,2.8284271247461903,4.123105625617661,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01731-000,0.0,0.9555185073515067,0.9491656023390578,374.0,1.4142135623730951,3.3166247903554,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01732-000,0.0,0.7430413211873939,0.94082631201518,374.0,14.7648230602334,3.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01733-000,0.29808207619243093,0.8772040249183019,0.4815757199584215,250.70770187520588,5.830951894845301,188.4142135623731,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-01734-000,0.9260999572832123,0.944094779711218,0.8496193804758941,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01735-000,0.07230508833174654,0.6091534283648766,0.8996666786999266,253.69223227687402,7.0710678118654755,6.324555320336759,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01736-000,1.0,0.13151485630784218,0.9413656247284105,0.0,23.08679276123039,2.23606797749979,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01737-000,0.0,0.20172344510425502,0.9462842875472484,374.0,15.264337522473747,1.4142135623730951,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01738-000,0.0,0.5675225427717693,0.9519862141980245,374.0,12.0,1.4142135623730951,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01739-000,0.02,0.8511511283337132,0.9621244930902791,4.47213595499958,3.7416573867739413,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01740-000,0.002682763246143528,2.725612581427676e-05,0.43712116075666146,256.0415372658327,291.6411399775786,205.72832080032805,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0
BraTS-GLI-01741-000,0.0,0.8532268402110141,0.9632244019939974,374.0,2.23606797749979,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01742-000,1.0,0.013730691215478234,0.9301145597970428,0.0,17.97220075561143,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01743-000,1.0,0.0,0.6731474103585657,0.0,374.0,4.123105625617661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
