,LesionWise_Dice_ET,LesionWise_Dice_TC,LesionWise_Dice_WT,LesionWise_Hausdorff95_ET,LesionWise_Hausdorff95_TC,LesionWise_Hausdorff95_WT,Num_TP_ET,Num_TP_TC,Num_TP_WT,Num_FP_ET,Num_FP_TC,Num_FP_WT,Num_FN_ET,Num_FN_TC,Num_FN_WT
BraTS-GLI-00145-000,0.7979062973144531,0.8110226031901093,0.41968567761691394,3.5,3.618033988749895,190.605551275464,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-00153-000,0.9790877484302839,0.9907851326973396,0.986751128782263,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00161-000,0.9693414848737789,0.975914362176628,0.971800311661003,2.23606797749979,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00163-000,0.0,0.9481547222838548,0.979562091079873,374.0,1.4142135623730951,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00174-000,0.9723446570629972,0.9808295653778721,0.9853886417878065,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00181-000,0.9564899302944703,0.9691380306092983,0.2287208644289605,1.0,1.0,286.90800280898816,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
BraTS-GLI-00182-000,0.9636082761415149,0.9768513879146207,0.49416525206268996,1.0,1.4142135623730951,187.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-00190-000,0.9792155397833395,0.9922406873383477,0.9913370400987465,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00200-000,0.9615752412414152,0.9759862251329828,0.9806082406801832,2.0,6.082762530298219,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00208-000,0.9682322541419669,0.9871938624963116,0.48512449457331347,0.0,1.0,187.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-00213-000,0.8688960668820065,0.8683388547089447,0.8644281217208815,3.605551275463989,3.7416573867739413,3.3166247903554,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00229-000,0.9034281546316557,0.9174732724022798,0.8998660030627872,2.23606797749979,2.23606797749979,3.1622776601683795,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00252-000,1.0,1.0,0.8738747216210282,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00256-000,0.9711206896551724,0.9901592413669709,0.9786783737791188,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00264-000,0.9048627363572198,0.9448972563425554,0.9889829723897763,1.4142135623730951,1.7320508075688772,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00287-000,0.8032726909901221,0.8544746608261848,0.9478896807128114,2.8284271247461903,3.0,4.358898943540674,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00307-000,0.9368615890861727,0.9703921487432192,0.8856638556579721,1.0,1.0,8.774964387392123,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00323-000,0.9762237762237762,0.9858929143956396,0.8946682220544844,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00333-000,0.6950552259130371,0.7241383265908552,0.9226630355750036,1.618033988749895,1.618033988749895,4.123105625617661,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00335-000,0.9763277014579714,0.9892447327536864,0.984755990226935,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00337-000,0.21965300168892984,0.951852006514386,0.9300129055836636,280.75,2.0,3.605551275463989,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00355-000,0.9802411252511721,0.9911914172783738,0.9865474670072372,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00372-000,0.9846020191126689,0.9856013948648724,0.9779873986356962,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00381-000,0.919688574033808,0.9457667038552126,0.9628172648738809,2.449489742783178,4.123105625617661,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00384-000,0.8548536729358185,0.9412657747414366,0.9306642364057278,1.0,1.0,4.47213595499958,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00422-000,0.9330114230117834,0.9503681115959365,0.9727023303735776,1.0,3.3166247903554,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00428-000,0.48730336416661757,0.9882581014693895,0.9836232790484806,187.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00434-000,0.937930222980526,0.9339828731212863,0.9485247345500807,1.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00438-000,0.9648127128263337,0.9648127128263337,0.48624047653574576,0.0,0.0,187.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-00447-000,0.9629504005009524,0.982087896356739,0.9829761484870744,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00450-000,0.9067908106466956,0.963944076526858,0.9884296738472771,1.0,1.4142135623730951,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00458-000,0.955286913371694,0.9688754387071012,0.9773013236700387,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00460-000,0.9546830484330484,0.9773362785530969,0.4823653568944598,1.0,1.0,189.17944947177034,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
BraTS-GLI-00462-000,0.897390493942218,0.9588657552199684,0.9403627733514155,1.0,1.0,3.3166247903554,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00462-001,0.9434608794974301,0.8345534407027818,0.9544287077126293,1.0,2.23606797749979,1.7320508075688772,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00463-000,0.9521879009912038,0.9760267290996001,0.47868394924408625,1.0,1.0,188.1180339887499,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-00467-000,0.8268881753455256,0.9440051293011327,0.8822254001937537,1.7320508075688772,1.0,5.744562646538029,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00467-001,0.9026906306497926,0.9417420966398968,0.9896954192460666,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00474-000,0.6874343933312751,0.6916294579777313,0.9748370831945964,6.324555320336759,6.708203932499369,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00474-001,0.8887924621869576,0.9180218435350183,0.9757310214101489,2.23606797749979,2.23606797749979,2.23606797749979,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00489-000,0.9189410941383721,0.9502307774875667,0.4801491352738146,1.0,1.0,187.70710678118655,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-00492-000,0.4722823122213653,0.9772162833387323,0.4753007106173043,187.5,1.0,188.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-00503-000,0.8941772540590335,0.9286142411891632,0.8852749197920123,1.7320508075688772,2.0,4.123105625617661,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00503-001,0.06850680467701745,0.013425942034028044,0.467493789316171,251.22873847834396,19.97730386695101,188.4142135623731,2.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-00521-000,0.17461821424590346,0.17454038997214485,0.9013896031916434,282.1007810593582,282.1007810593582,4.58257569495584,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
BraTS-GLI-00521-001,0.12537949656311465,0.013146755189277331,0.8588532869611522,253.3412608633082,147.1018718984157,39.01281840626232,2.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
BraTS-GLI-00535-000,0.9382594092660279,0.9540199452828524,0.8691777205305855,1.0,1.0,5.477225575051661,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00535-001,0.940855927698033,0.9613279605460997,0.9592323430106312,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00553-000,0.939261114589856,0.9687733188308649,0.9531160625645139,1.0,1.0,1.7320508075688772,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00553-001,0.2960678917177105,0.9405428859480085,0.3272519271102879,250.38742588672278,4.242640687119285,249.66666666666666,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
BraTS-GLI-00560-000,0.829119051100289,0.9103380938511363,0.6320272572402045,1.5,1.618033988749895,12.041594578792296,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00560-001,0.9442102962754831,0.9687636969289659,0.9764044024582156,1.7320508075688772,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-00573-000,0.9326799933181135,0.9713603818615751,0.9746914510952679,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
